Fasta	Genome	contig	Start	Stop	protID	name	url
GCF-001026925-protein3823.fasta	GCF_001026925	NZ_CP010867.1	1911873	1912332	3823	MutTnudix family protein 7,8-dihydro-8-oxoguanine-triphosphatase	http://purl.uniprot.org/uniprot/A0A0E1EQH3
GCF-001026925-protein2340.fasta	GCF_001026925	NZ_CP010867.1	372033	372573	2340	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	http://purl.uniprot.org/uniprot/S9CNW5
GCF-001026925-protein3686.fasta	GCF_001026925	NZ_CP010867.1	1765678	1766071	3686	Uncharacterized protein	http://purl.uniprot.org/uniprot/F8Y2V8
GCF-000427035-protein3392.fasta	GCF_000427035	NC_021485.1	1333282	1335100	3392	TraG/TraD family protein	http://purl.uniprot.org/uniprot/G5K715
GCF-000689235-protein1294.fasta	GCF_000689235	NZ_HG939456.1	1370642	1371020	1294	Large-conductance mechanosensitive channel	http://purl.uniprot.org/uniprot/S9B6S2
GCF-001026925-protein2222.fasta	GCF_001026925	NZ_CP010867.1	244087	244426	2222	hypothetical protein	http://purl.uniprot.org/uniparc/UPI00005C7024
GCF-001026925-protein3344.fasta	GCF_001026925	NZ_CP010867.1	1419112	1420894	3344	DNA primase	http://purl.uniprot.org/uniprot/A0A1D0CL39
GCF-000689235-protein1899.fasta	GCF_000689235	NZ_HG939456.1	1977396	1978341	1899	Tyrosyl-tRNA synthetase	http://purl.uniprot.org/uniprot/S9B0K0
GCF-000196055-protein1332.fasta	GCF_000196055	NC_004368.1	1378636	1379470	1332	Uncharacterized protein	http://purl.uniprot.org/uniprot/Q8E4R9
GCF-000007265-protein2043.fasta	GCF_000007265	NC_004116.1	2091951	2093436	2043	Integrase	http://purl.uniprot.org/uniprot/A0A1A9E3E5
GCF-000007265-protein989.fasta	GCF_000007265	NC_004116.1	1030101	1030785	989	Putative lipoprotein	http://purl.uniprot.org/uniprot/F8Y0D5
GCF-000689235-protein1608.fasta	GCF_000689235	NZ_HG939456.1	1683633	1684047	1608	30S ribosomal protein S12	http://purl.uniprot.org/uniprot/F8Y2U6
GCF-001026925-protein2849.fasta	GCF_001026925	NZ_CP010867.1	901054	901912	2849	DNA-entry nuclease	http://purl.uniprot.org/uniprot/S9CB35
GCF-000689235-protein831.fasta	GCF_000689235	NZ_HG939456.1	885728	886511	831	ABC transporter (Permease)	http://purl.uniprot.org/uniprot/A0A1F0CGQ4
GCF-000689235-protein466.fasta	GCF_000689235	NZ_HG939456.1	496075	497356	466	Cell division protein FtsZ	http://purl.uniprot.org/uniprot/S9CPZ1
GCF-000689235-protein182.fasta	GCF_000689235	NZ_HG939456.1	201148	201544	182	Single-stranded DNA-binding protein	http://purl.uniprot.org/uniprot/E7S6U0
GCF-000689235-protein906.fasta	GCF_000689235	NZ_HG939456.1	966189	966954	906	Inositol monophosphatase family protein	http://purl.uniprot.org/uniprot/E7S4F3
GCF-001026925-protein3015.fasta	GCF_001026925	NZ_CP010867.1	1083063	1083765	3015	Orotidine 5'-phosphate decarboxylase	http://purl.uniprot.org/uniprot/A0A0E1EMZ4
GCF-001026925-protein2388.fasta	GCF_001026925	NZ_CP010867.1	416325	416865	2388	Biotin biosynthesis protein BioC	http://purl.uniprot.org/uniprot/S8H4S5
GCF-000689235-protein1243.fasta	GCF_000689235	NZ_HG939456.1	1317808	1318486	1243	3-dehydroquinate dehydratase	http://purl.uniprot.org/uniprot/Q8DYU4
GCF-001026925-protein3706.fasta	GCF_001026925	NZ_CP010867.1	1788849	1790301	3706	PTS system, galactitol-specific IIC component	http://purl.uniprot.org/uniprot/A0A0H1HSB8
GCF-000689235-protein972.fasta	GCF_000689235	NZ_HG939456.1	1038764	1039367	972	Putative pneumococcal vaccine antigen A-like protein	http://purl.uniprot.org/uniprot/E7S484
GCF-000689235-protein507.fasta	GCF_000689235	NZ_HG939456.1	538016	538946	507	Cell division protein FtsX	http://purl.uniprot.org/uniprot/E7S5J0
GCF-000012705-protein2501.fasta	GCF_000012705	NC_007432.1	421406	422084	2501	rhomboid family intramembrane serine protease	http://purl.uniprot.org/uniparc/UPI00005C8424
GCF-001026925-protein3820.fasta	GCF_001026925	NZ_CP010867.1	1910094	1910403	3820	Uncharacterized protein	http://purl.uniprot.org/uniprot/F8Y3G5
GCF-000689235-protein585.fasta	GCF_000689235	NZ_HG939456.1	613270	613747	585	3-hydroxyacyl-ACP dehydratase	http://purl.uniprot.org/uniprot/S9B3I8
GCF-001026925-protein3675.fasta	GCF_001026925	NZ_CP010867.1	1757133	1758075	3675	3'->5' exoribonuclease Bsu YhaM	http://purl.uniprot.org/uniprot/A0A0E1ENY7
GCF-000689235-protein1218.fasta	GCF_000689235	NZ_HG939456.1	1288321	1289212	1218	Pseudouridine synthase	http://purl.uniprot.org/uniprot/S8HE02
GCF-001026925-protein3313.fasta	GCF_001026925	NZ_CP010867.1	1386277	1387213	3313	Probable manganese-dependent inorganic pyrophosphatase	http://purl.uniprot.org/uniprot/F8Y1P7
GCF-000007265-protein535.fasta	GCF_000007265	NC_004116.1	562190	562415	535	Uncharacterized protein	http://purl.uniprot.org/uniprot/A0A1F0CJF5
GCF-001026925-protein3796.fasta	GCF_001026925	NZ_CP010867.1	1887098	1888748	3796	Histidine kinase	http://purl.uniprot.org/uniprot/A0A0E1EJN4
GCF-001026925-protein3275.fasta	GCF_001026925	NZ_CP010867.1	1350167	1351415	3275	Membrane protein	http://purl.uniprot.org/uniprot/A0A0E1EMS2
GCF-000196055-protein2080.fasta	GCF_000196055	NC_004368.1	2149739	2150096	2080	hypothetical protein	http://purl.uniprot.org/uniparc/UPI0002FBE18B
GCF-001026925-protein2206.fasta	GCF_001026925	NZ_CP010867.1	233177	233483	2206	Uncharacterized protein	http://purl.uniprot.org/uniprot/C5WEI3
GCF-001026925-protein2312.fasta	GCF_001026925	NZ_CP010867.1	340310	341330	2312	Sensor histidine kinase	http://purl.uniprot.org/uniprot/A0A1F0CAV5
GCF-001026925-protein3660.fasta	GCF_001026925	NZ_CP010867.1	1742548	1742956	3660	Ribosomal-protein-alanine acetyltransferase	http://purl.uniprot.org/uniprot/F8Y2T3
GCF-000007265-protein1927.fasta	GCF_000007265	NC_004116.1	1970584	1971199	1927	Transcriptional regulator, Cro/CI family	http://purl.uniprot.org/uniprot/Q8DX63
GCF-000689235-protein743.fasta	GCF_000689235	NZ_HG939456.1	782360	784094	743	Phosphoenolpyruvate-protein phosphotransferase	http://purl.uniprot.org/uniprot/E7S4U7
GCF-001026925-protein3688.fasta	GCF_001026925	NZ_CP010867.1	1767353	1767746	3688	DUF1310 domain-containing protein	http://purl.uniprot.org/uniprot/A0A076Z1C3
GCF-000196055-protein2058.fasta	GCF_000196055	NC_004368.1	2129530	2129977	2058	Arginine repressor	http://purl.uniprot.org/uniprot/Q8E2R2
GCF-001026925-protein3662.fasta	GCF_001026925	NZ_CP010867.1	1743828	1744059	3662	UPF0356 protein RDF_1702	http://purl.uniprot.org/uniprot/A0A0H1KIR0
GCF-000007265-protein191.fasta	GCF_000007265	NC_004116.1	215239	216373	191	Putative transposase-IS1548	http://purl.uniprot.org/uniprot/Q490H4
GCF-001026925-protein3767.fasta	GCF_001026925	NZ_CP010867.1	1853563	1854727	3767	Malate oxidoreductase	http://purl.uniprot.org/uniprot/A0A0E1EP53
GCF-001026925-protein3194.fasta	GCF_001026925	NZ_CP010867.1	1265867	1266464	3194	Lipoprotein	http://purl.uniprot.org/uniprot/A0A076Z1H8
GCF-001026925-protein2923.fasta	GCF_001026925	NZ_CP010867.1	989877	990315	2923	Uncharacterized protein	http://purl.uniprot.org/uniprot/M4YWR8
GCF-001026925-protein3547.fasta	GCF_001026925	NZ_CP010867.1	1625200	1625914	3547	Transcriptional regulator, MerR family	http://purl.uniprot.org/uniprot/A0A0G9JB05
GCF-000689235-protein1806.fasta	GCF_000689235	NZ_HG939456.1	1881172	1882813	1806	Mercuric reductase	http://purl.uniprot.org/uniprot/A0A1J7VPA6
GCF-001026925-protein3400.fasta	GCF_001026925	NZ_CP010867.1	1486685	1488332	3400	Membrane protein	http://purl.uniprot.org/uniprot/A0A1A9E2E3
GCF-000689235-protein1151.fasta	GCF_000689235	NZ_HG939456.1	1219918	1221079	1151	Uncharacterized protein	http://purl.uniprot.org/uniprot/A0A1J7XKN3
GCF-001026925-protein3155.fasta	GCF_001026925	NZ_CP010867.1	1219946	1220810	3155	ABC transporter permease protein	http://purl.uniprot.org/uniprot/A0A0H1W2E5
GCF-000196055-protein1136.fasta	GCF_000196055	NC_004368.1	1181248	1181458	1136	Uncharacterized protein	http://purl.uniprot.org/uniprot/F8Y0L7
GCF-001026925-protein3031.fasta	GCF_001026925	NZ_CP010867.1	1100485	1101028	3031	Phosphopantothenoylcysteine decarboxylase	http://purl.uniprot.org/uniprot/S9M832
GCF-000196055-protein413.fasta	GCF_000196055	NC_004368.1	430036	430315	413	hypothetical protein	http://purl.uniprot.org/uniparc/UPI0002BAAA4E
GCF-001026925-protein3414.fasta	GCF_001026925	NZ_CP010867.1	1499297	1499774	3414	MutTnudix family protein	http://purl.uniprot.org/uniprot/A0A0H1T2G7
GCF-000007265-protein902.fasta	GCF_000007265	NC_004116.1	937646	938852	902	XRE family transcriptional regulator	http://purl.uniprot.org/uniprot/A0A2G9EDD5
GCF-000012705-protein3978.fasta	GCF_000012705	NC_007432.1	1941035	1942166	3978	Integrase	http://purl.uniprot.org/uniprot/A0A0H1FTW9
GCF-001026925-protein2945.fasta	GCF_001026925	NZ_CP010867.1	1012045	1012732	2945	SatD protein	http://purl.uniprot.org/uniprot/F8Y097
GCF-000196055-protein963.fasta	GCF_000196055	NC_004368.1	1007376	1008315	963	Histidine kinase	http://purl.uniprot.org/uniprot/A0A1J7VEK4
GCF-000007265-protein538.fasta	GCF_000007265	NC_004116.1	562832	563639	538	Uncharacterized protein	http://purl.uniprot.org/uniprot/Q8E112
GCF-001026925-protein3066.fasta	GCF_001026925	NZ_CP010867.1	1134416	1135550	3066	Membrane protein, putative	http://purl.uniprot.org/uniprot/A0A0H1LW78
GCF-001026925-protein3388.fasta	GCF_001026925	NZ_CP010867.1	1473262	1473841	3388	Cell wall surface anchor family protein	http://purl.uniprot.org/uniprot/A0A0E1EN48
GCF-000196055-protein382.fasta	GCF_000196055	NC_004368.1	392876	393881	382	hypothetical protein	http://purl.uniprot.org/uniparc/UPI0002BB1B06
GCF-001026925-protein3740.fasta	GCF_001026925	NZ_CP010867.1	1823937	1824891	3740	Muramoyltetrapeptide carboxypeptidase	http://purl.uniprot.org/uniprot/A0A0E1EJI1
GCF-001026925-protein2562.fasta	GCF_001026925	NZ_CP010867.1	593734	593965	2562	Helix-turn-helix domain protein	http://purl.uniprot.org/uniprot/A0A127SC84
GCF-001026925-protein2703.fasta	GCF_001026925	NZ_CP010867.1	746214	747015	2703	Amino acid ABC transporter substrate-binding protein	http://purl.uniprot.org/uniprot/S9CK99
GCF-001026925-protein3372.fasta	GCF_001026925	NZ_CP010867.1	1454452	1455694	3372	Putative CDP-glycerol:glycerophosphate glycerophosphotransferase	http://purl.uniprot.org/uniprot/A0A0H1WXP6
GCF-000427035-protein2454.fasta	GCF_000427035	NC_021485.1	342025	343426	2454	Cof-type HAD-IIB family hydrolase	http://purl.uniprot.org/uniparc/UPI0002BBB6DD
GCF-000689235-protein661.fasta	GCF_000689235	NZ_HG939456.1	696107	696539	661	Gas vesicle protein	http://purl.uniprot.org/uniprot/S8FQY7
GCF-000196055-protein1124.fasta	GCF_000196055	NC_004368.1	1168478	1168853	1124	Mobilization protein	http://purl.uniprot.org/uniprot/S9BBX2
GCF-001026925-protein2754.fasta	GCF_001026925	NZ_CP010867.1	801132	801777	2754	Membrane protein	http://purl.uniprot.org/uniprot/A0A1D0CT68
GCF-001026925-protein3681.fasta	GCF_001026925	NZ_CP010867.1	1762517	1763390	3681	Ribosomal RNA small subunit methyltransferase A	http://purl.uniprot.org/uniprot/A0A0H1JHX5
GCF-000689235-protein215.fasta	GCF_000689235	NZ_HG939456.1	232905	234060	215	Integrase	http://purl.uniprot.org/uniprot/A0A1J7UZJ2
GCF-001026925-protein3676.fasta	GCF_001026925	NZ_CP010867.1	1758064	1759339	3676	DNA recombination protein RmuC	http://purl.uniprot.org/uniprot/A0A0E1EJD9
GCF-001026925-protein2317.fasta	GCF_001026925	NZ_CP010867.1	344707	345463	2317	Transcriptional regulator, DeoR family	http://purl.uniprot.org/uniprot/E7S6A4
GCF-001026925-protein2215.fasta	GCF_001026925	NZ_CP010867.1	239282	239618	2215	Addiction module toxin RelE	http://purl.uniprot.org/uniprot/A0A1F0CCJ6
GCF-001026925-protein2282.fasta	GCF_001026925	NZ_CP010867.1	307983	309327	2282	DEAD-box ATP-dependent RNA helicase CshB	http://purl.uniprot.org/uniprot/Q8E778
GCF-001026925-protein2466.fasta	GCF_001026925	NZ_CP010867.1	493056	494898	2466	GTP-binding protein	http://purl.uniprot.org/uniprot/S9CEV5
GCF-001026925-protein3521.fasta	GCF_001026925	NZ_CP010867.1	1600885	1601419	3521	DNA-binding protein	http://purl.uniprot.org/uniprot/S9D7S3
GCF-001026925-protein3996.fasta	GCF_001026925	NZ_CP010867.1	2071262	2071925	3996	Transcriptional regulator, CroCI family	http://purl.uniprot.org/uniprot/A0A0H1NGR8
GCF-000689235-protein1334.fasta	GCF_000689235	NZ_HG939456.1	1416865	1418254	1334	Amino acid permease	http://purl.uniprot.org/uniprot/E7S391
GCF-000012705-protein2540.fasta	GCF_000012705	NC_007432.1	465272	467333	2540		
GCF-001026925-protein2560.fasta	GCF_001026925	NZ_CP010867.1	591771	592989	2560	Transposase from transposon Tn1545	http://purl.uniprot.org/uniprot/P62904
GCF-000427035-protein2754.fasta	GCF_000427035	NC_021485.1	650149	652006	2754	Phage structural protein	http://purl.uniprot.org/uniprot/A0A0H1W4H3
GCF-001026925-protein2826.fasta	GCF_001026925	NZ_CP010867.1	877012	878296	2826	CBS domain protein	http://purl.uniprot.org/uniprot/Q8E089
GCF-000007265-protein575.fasta	GCF_000007265	NC_004116.1	583438	583675	575	Phage protein	http://purl.uniprot.org/uniprot/Q1CP60
GCF-001026925-protein2233.fasta	GCF_001026925	NZ_CP010867.1	253559	253841	2233	hypothetical protein	http://purl.uniprot.org/uniparc/UPI00026431FE
GCF-001026925-protein2188.fasta	GCF_001026925	NZ_CP010867.1	216386	217742	2188	Ascorbate-specific PTS system enzyme IIC	http://purl.uniprot.org/uniprot/F8XY39
GCF-000196055-protein386.fasta	GCF_000196055	NC_004368.1	395576	395894	386	hypothetical protein	http://purl.uniprot.org/uniparc/UPI0002BBD83D
GCF-001026925-protein2774.fasta	GCF_001026925	NZ_CP010867.1	821720	823589	2774	PTS beta-glucoside transporter subunit EIIBCA	http://purl.uniprot.org/uniprot/A0A1F0CHB9
GCF-000689235-protein357.fasta	GCF_000689235	NZ_HG939456.1	386022	386658	357	tRNA (guanine-N(7)-)-methyltransferase	http://purl.uniprot.org/uniprot/P67502
GCF-000689235-protein1796.fasta	GCF_000689235	NZ_HG939456.1	1874198	1874630	1796	XRE family transcriptional regulator	http://purl.uniprot.org/uniprot/S8FZ62
GCF-001026925-protein2108.fasta	GCF_001026925	NZ_CP010867.1	126299	127778	2108	Ribose import ATP-binding protein RbsA	http://purl.uniprot.org/uniprot/Q8E281
GCF-001026925-protein3237.fasta	GCF_001026925	NZ_CP010867.1	1309609	1310464	3237	Glutathione S-transferase domain protein	http://purl.uniprot.org/uniprot/A0A0H1WJH3
GCF-001026925-protein2491.fasta	GCF_001026925	NZ_CP010867.1	519842	520670	2491	Cell division protein FtsJ	http://purl.uniprot.org/uniprot/S9KST9
GCF-001026925-protein3356.fasta	GCF_001026925	NZ_CP010867.1	1433157	1434186	3356	Maltose operon transcriptional repressor MalR, LacI family	http://purl.uniprot.org/uniprot/A0A0H1XMM8
GCF-000689235-protein759.fasta	GCF_000689235	NZ_HG939456.1	801044	801842	759	Phosphomethylpyrimidine kinase	http://purl.uniprot.org/uniprot/S8G710
GCF-001026925-protein3494.fasta	GCF_001026925	NZ_CP010867.1	1574699	1575173	3494	CBS domain-containing protein	http://purl.uniprot.org/uniprot/A0A0E1EIW8
GCF-000196055-protein401.fasta	GCF_000196055	NC_004368.1	417116	417374	401	hypothetical protein	http://purl.uniprot.org/uniparc/UPI0002B9785C
GCF-000007265-protein553.fasta	GCF_000007265	NC_004116.1	571033	571510	553	RusA family crossover junction endodeoxyribonuclease	http://purl.uniprot.org/uniparc/UPI0002B93B09
GCF-001026925-protein2932.fasta	GCF_001026925	NZ_CP010867.1	998791	1000126	2932	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO	http://purl.uniprot.org/uniprot/Q3K1B8
GCF-000689235-protein586.fasta	GCF_000689235	NZ_HG939456.1	613736	614666	586	ABC transporter ATP-binding protein	http://purl.uniprot.org/uniprot/S9MGP1
GCF-000689235-protein1980.fasta	GCF_000689235	NZ_HG939456.1	2047220	2047901	1980	Cyclic nucleotide-binding domain protein	http://purl.uniprot.org/uniprot/E7S185
GCF-001026925-protein3331.fasta	GCF_001026925	NZ_CP010867.1	1407068	1408016	3331	Glycosyltransferase family 2	http://purl.uniprot.org/uniprot/S9AW86
GCF-001026925-protein2499.fasta	GCF_001026925	NZ_CP010867.1	525973	526906	2499	Dihydroorotate dehydrogenase	http://purl.uniprot.org/uniprot/A0A0H1XHL3
GCF-000689235-protein967.fasta	GCF_000689235	NZ_HG939456.1	1032622	1033195	967	Membrane protein	http://purl.uniprot.org/uniprot/S9CXB8
GCF-001026925-protein2761.fasta	GCF_001026925	NZ_CP010867.1	808271	809858	2761	DEAD-box ATP-dependent RNA helicase CshA	http://purl.uniprot.org/uniprot/S9KTD2
GCF-001026925-protein2601.fasta	GCF_001026925	NZ_CP010867.1	637937	638195	2601	Antitoxin	http://purl.uniprot.org/uniprot/A0A0H1W927
GCF-001026925-protein2581.fasta	GCF_001026925	NZ_CP010867.1	617681	619550	2581	XRE family transcriptional regulator	http://purl.uniprot.org/uniparc/UPI00005BB282
GCF-001026925-protein2812.fasta	GCF_001026925	NZ_CP010867.1	862789	863659	2812	Bifunctional ligase/repressor BirA	http://purl.uniprot.org/uniprot/A0A2I6YG16
GCF-001026925-protein2718.fasta	GCF_001026925	NZ_CP010867.1	762254	764417	2718	S1 RNA-binding protein	http://purl.uniprot.org/uniprot/S9MD85
GCF-001026925-protein3087.fasta	GCF_001026925	NZ_CP010867.1	1156197	1157574	3087	Aldehyde dehydrogenase family protein	http://purl.uniprot.org/uniprot/F8Y0Y3
GCF-001026925-protein2729.fasta	GCF_001026925	NZ_CP010867.1	771412	772210	2729	Membrane protein	http://purl.uniprot.org/uniprot/S9LY19
GCF-001026925-protein3948.fasta	GCF_001026925	NZ_CP010867.1	2028944	2031485	3948	Phosphatidylglycerol lysyltransferase	http://purl.uniprot.org/uniprot/S8G1K0
GCF-000689235-protein1649.fasta	GCF_000689235	NZ_HG939456.1	1724741	1725605	1649	Xylulose 5-phosphate 3-epimerase	http://purl.uniprot.org/uniprot/A0A1J7VGR8
GCF-001026925-protein2801.fasta	GCF_001026925	NZ_CP010867.1	849411	850371	2801	class 1b ribonucleoside-diphosphate reductase subunit beta	http://purl.uniprot.org/uniparc/UPI00005C6989
GCF-001026925-protein2290.fasta	GCF_001026925	NZ_CP010867.1	315795	317130	2290	Aminopeptidase	http://purl.uniprot.org/uniprot/A0A1F0CC58
GCF-001026925-protein3962.fasta	GCF_001026925	NZ_CP010867.1	2041236	2042094	3962	Putative phage protein	http://purl.uniprot.org/uniprot/A0A076Z6X1
GCF-000427035-protein2819.fasta	GCF_000427035	NC_021485.1	719789	721340	2819	MFS transporter	http://purl.uniprot.org/uniparc/UPI000332E8FC
GCF-001026925-protein3982.fasta	GCF_001026925	NZ_CP010867.1	2058395	2059517	3982	tRNA-specific 2-thiouridylase MnmA	http://purl.uniprot.org/uniprot/S9CQX4
GCF-001026925-protein2299.fasta	GCF_001026925	NZ_CP010867.1	326785	327682	2299	Multidrug ABC transporter ATP-binding protein	http://purl.uniprot.org/uniprot/A0A076Z505
GCF-001026925-protein3650.fasta	GCF_001026925	NZ_CP010867.1	1733658	1733958	3650	Nucleoid-associated protein SAG0014_00450	http://purl.uniprot.org/uniprot/S9AZ34
GCF-001026925-protein2822.fasta	GCF_001026925	NZ_CP010867.1	873522	874293	2822	Hydroxyethylthiazole kinase	http://purl.uniprot.org/uniprot/Q3K1L7
GCF-000196055-protein1358.fasta	GCF_000196055	NC_004368.1	1409264	1410113	1358	Abortive infection protein AbiGII	http://purl.uniprot.org/uniprot/A8D822
GCF-000427035-protein3373.fasta	GCF_000427035	NC_021485.1	1311533	1312556	3373	hypothetical protein	http://purl.uniprot.org/uniparc/UPI000332E772
GCF-001026925-protein3000.fasta	GCF_001026925	NZ_CP010867.1	1063785	1064121	3000	TIGR04197 family type VII secretion effector	http://purl.uniprot.org/uniparc/UPI000313084E
GCF-001026925-protein3459.fasta	GCF_001026925	NZ_CP010867.1	1543208	1545206	3459	Methionine--tRNA ligase	http://purl.uniprot.org/uniprot/A0A0E1EIT1
GCF-001026925-protein3723.fasta	GCF_001026925	NZ_CP010867.1	1804439	1805114	3723	DNA-binding protein	http://purl.uniprot.org/uniprot/S9B2E2
GCF-001026925-protein2411.fasta	GCF_001026925	NZ_CP010867.1	449064	449454	2411	Pyridoxamine 5'-phosphate oxidase family protein	http://purl.uniprot.org/uniprot/A0A075N2X1
GCF-000196055-protein1356.fasta	GCF_000196055	NC_004368.1	1403560	1408465	1356	Agglutinin receptor	http://purl.uniprot.org/uniprot/Q8DZ37
GCF-001026925-protein2154.fasta	GCF_001026925	NZ_CP010867.1	187077	188049	2154	Competence protein CglA	http://purl.uniprot.org/uniprot/S9CAR5
GCF-000196055-protein1368.fasta	GCF_000196055	NC_004368.1	1420063	1420450	1368	Uncharacterized protein	http://purl.uniprot.org/uniprot/Q8E4N3
GCF-000012705-protein2758.fasta	GCF_000012705	NC_007432.1	668560	670846	2758	Phage DNA polymerase	http://purl.uniprot.org/uniprot/F8XZH8
GCF-001026925-protein2777.fasta	GCF_001026925	NZ_CP010867.1	826362	827505	2777	Glycerate kinase 2	http://purl.uniprot.org/uniprot/Q8E0E1
GCF-000689235-protein1210.fasta	GCF_000689235	NZ_HG939456.1	1280777	1281020	1210	UPF0109 protein SAG0014_08625	http://purl.uniprot.org/uniprot/S9CTF2
GCF-000689235-protein1223.fasta	GCF_000689235	NZ_HG939456.1	1291449	1291764	1223	50S ribosomal protein L21	http://purl.uniprot.org/uniprot/E7S3K4
